8.5109415,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,NaN,NaN,Infinity
7.09435,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,NaN,NaN,Infinity
7.09435,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,NaN,NaN,Infinity
7.09435,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,0.7401163,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
7.09435,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,0.964267,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
7.09435,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,1.1085787,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
7.09435,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,1.2719733,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
6.234694,0.0,0.80634475,0.0,0.72555166,0.0,-0.52,22.51,7.76659,1.3927788,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
6.234694,0.0,1.0356582,0.0,0.9154755,0.0,-0.54,22.51,8.185828,1.5068039,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
5.640304,0.0,1.2893456,0.0,1.069566,0.0,-0.66,22.59,7.999216,1.6017808,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
4.849434,0.0,1.4540806,0.0,1.257709,0.0,-0.52,22.39,7.5612235,1.6854459,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
4.5672274,0.0,1.6290492,0.0,1.4352974,0.0,-0.41,22.19,7.631574,1.773822,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
4.3319674,0.0,1.8336607,0.0,1.586054,0.0,-0.38,22.03,7.751682,1.8447357,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
4.1318073,0.0,1.9604017,0.0,1.6975495,0.0,-0.29,21.82,7.789758,1.9063909,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.9587197,0.0,2.0739133,0.0,1.7833818,0.0,-0.23,21.63,7.816015,1.9774677,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.8070421,0.0,2.167257,0.0,1.8399717,0.0,-0.19,21.48,7.814271,2.0314488,0.0,Infinity,0.0,Infinity,0.0,3.0,13.0,Infinity,NaN,NaN,Infinity
3.6726496,0.0,2.2810953,0.0,1.8912443,0.0,-0.13,21.26,7.8449893,2.0920265,0.0,0.46792045,0.0,Infinity,0.0,1.02,20.9,Infinity,NaN,NaN,Infinity
3.5524547,0.0,2.3484447,0.0,1.9491731,0.0,-0.06,21.07,7.8500724,2.1252563,0.0,0.6465743,0.0,Infinity,0.0,1.06,20.76,Infinity,NaN,NaN,Infinity
3.5524547,0.0,2.4249597,0.0,1.9979835,0.0,-0.01,20.91,7.9753976,2.1607604,0.0,0.78412,0.0,Infinity,0.0,1.09,20.63,Infinity,NaN,NaN,Infinity
3.3457246,0.0,2.5130908,0.0,2.0335853,0.0,0.08,20.64,7.8924007,2.2397988,0.0,0.8799261,0.0,Infinity,0.0,1.12,20.53,Infinity,NaN,NaN,Infinity
3.2558806,0.0,2.5456152,0.0,2.0924668,0.0,0.18,20.41,7.8939624,2.2397988,0.0,0.9614326,0.0,Infinity,0.0,1.15,20.41,Infinity,NaN,NaN,Infinity
3.0972743,0.0,2.5799723,0.0,2.1137757,0.0,0.29,20.1,7.7910223,2.2397988,0.0,1.0336639,0.0,Infinity,0.0,1.18,20.26,Infinity,NaN,NaN,Infinity
2.9611716,0.0,2.6163518,0.0,2.1593225,0.0,0.41,19.8,7.736846,2.2397988,0.0,1.0968782,0.0,Infinity,0.0,1.21,20.15,Infinity,NaN,NaN,Infinity
2.8426557,0.0,2.6960928,0.0,2.1593225,0.0,0.48,19.57,7.6980715,2.2397988,0.0,1.1425163,0.0,0.78814656,0.0,-1.05,22.85,4.1704617,NaN,NaN,11.868533
2.7381988,0.0,2.7400084,0.0,2.183725,0.0,0.55,19.34,7.661932,2.2397988,0.0,1.1751913,0.0,1.1292852,0.0,-0.39,22.01,4.5442753,NaN,NaN,12.206207
2.690401,0.0,2.8377092,0.0,2.183725,0.0,0.58,19.21,7.711836,2.1988266,0.0,1.2080054,0.0,1.3402929,0.0,-0.07,21.57,4.7471247,0.9528684,10.234663,12.458961
2.6451952,0.0,2.9518244,0.0,2.183725,0.0,0.63,19.02,7.7807446,2.1988266,0.0,1.2362,0.0,1.5544256,0.0,0.19,21.21,4.9894524,0.8706169,10.54435,12.770197
2.6451952,0.0,3.016678,0.0,2.183725,0.0,0.62,18.98,7.845598,2.1988266,0.0,1.2671733,0.0,1.7227696,0.0,0.35,20.97,5.1887693,0.8706169,10.54435,13.034368
2.6023524,0.0,3.0879278,0.0,2.183725,0.0,0.63,18.9,7.8740053,2.1988266,0.0,1.2963214,0.0,1.8742194,0.0,0.47,20.77,5.3693676,0.8706169,10.54435,13.243373
2.6451952,0.0,3.166775,0.0,2.183725,0.0,0.6,18.92,7.995695,2.1988266,0.0,1.3396702,0.0,2.032678,0.0,0.57,20.59,5.5711746,0.73933846,10.991259,13.56687
2.6451952,0.0,3.2547722,0.0,2.183725,0.0,0.6,18.9,8.083693,2.1988266,0.0,1.382733,0.0,2.1484232,0.0,0.64,20.42,5.729983,0.695733,11.08358,13.813675
2.6023524,0.0,3.3539708,0.0,2.2093403,0.0,0.64,18.74,8.165664,2.1988266,0.0,1.4393996,0.0,2.2919066,0.0,0.73,20.22,5.930133,0.65961355,11.241751,14.095797
2.6023524,0.0,3.467152,0.0,2.2093403,0.0,0.67,18.63,8.278845,2.1607604,0.0,1.4631581,0.0,2.4769888,0.0,0.82,20.04,6.1009073,0.65961355,11.241751,14.379752
2.522973,0.0,3.5982053,0.0,2.183725,0.0,0.67,18.59,8.304904,2.1607604,0.0,1.5064566,0.0,2.5925076,0.0,0.88,19.89,6.2597246,0.58148926,11.4759245,14.564629
2.4861004,0.0,3.5982053,0.0,2.1593225,0.0,0.7,18.46,8.2436285,2.1252563,0.0,1.545011,0.0,2.6580746,0.0,0.95,19.68,6.328342,0.58148926,11.4759245,14.57197
2.561671,0.0,3.7527826,0.0,2.1360352,0.0,0.59,18.69,8.450489,2.1252563,0.0,1.5766375,0.0,2.809431,0.0,1.02,19.53,6.511325,0.5245491,11.71233,14.961814
2.4172819,0.0,3.7527826,0.0,2.1360352,0.0,0.69,18.45,8.3061,2.0920265,0.0,1.5992022,0.0,2.9970605,0.0,1.1,19.32,6.688289,0.48084617,11.872161,14.994389
2.4172819,0.0,3.939505,0.0,2.0924668,0.0,0.61,18.57,8.449253,2.0608268,0.0,1.6230925,0.0,3.109671,0.0,1.18,19.12,6.7935905,0.48084617,11.872161,15.242844
2.450912,0.0,3.939505,0.0,2.0720394,0.0,0.54,18.71,8.462457,2.0314488,0.0,1.6355784,0.0,3.239087,0.0,1.24,18.94,6.9061146,0.3947159,12.064349,15.368571
2.450912,0.0,4.172379,0.0,2.0524309,0.0,0.5,18.77,8.675722,2.003714,0.0,1.6355784,0.0,3.3901482,0.0,1.3,18.81,7.029441,0.3947159,12.064349,15.705163
2.4172819,0.0,4.172379,0.0,2.0335853,0.0,0.52,18.71,8.623246,1.9774677,0.0,1.6754421,0.0,3.569945,0.0,1.38,18.58,7.2228546,0.31223926,12.206602,15.846101
2.354255,0.0,4.172379,0.0,2.0335853,0.0,0.57,18.57,8.56022,1.9525745,0.0,1.6896092,0.0,3.569945,0.0,1.43,18.45,7.2121286,0.2795588,12.325158,15.772348
2.296241,0.0,4.476209,0.0,2.0154514,0.0,0.6,18.48,8.787902,1.9525745,0.0,1.7042595,0.0,3.7893956,0.0,1.47,18.34,7.44623,0.2795588,12.325158,16.23413
2.2426012,0.0,4.476209,0.0,1.9979835,0.0,0.62,18.41,8.716793,1.9289168,0.0,1.7194222,0.0,3.7893956,0.0,1.5,18.24,7.4377346,0.2198324,12.55103,16.154528
2.1928053,0.0,4.476209,0.0,2.0154514,0.0,0.7,18.22,8.684465,1.9289168,0.0,1.7194222,0.0,4.066428,0.0,1.54,18.16,7.7147675,0.2198324,12.55103,16.399233
2.1243682,0.0,4.90079,0.0,2.0154514,0.0,0.77,18.05,9.040609,1.9289168,0.0,1.7351297,0.0,3.7893956,0.0,1.52,18.17,7.453442,0.18042995,12.74889,16.494051
2.0623772,0.0,4.90079,0.0,1.9979835,0.0,0.84,17.88,8.961151,1.9289168,0.0,1.7351297,0.0,4.066428,0.0,1.55,18.11,7.7304745,0.18484965,12.779895,16.691626
1.9708544,0.0,4.90079,0.0,1.9979835,0.0,0.94,17.64,8.869628,1.9289168,0.0,1.751417,0.0,4.066428,0.0,1.55,18.08,7.7467623,0.18484965,12.779895,16.61639
1.8912644,0.0,4.90079,0.0,1.9979835,0.0,1.06,17.36,8.790038,1.9289168,0.0,1.7351297,0.0,4.066428,0.0,1.56,18.08,7.7304745,0.18484965,12.779895,16.520512
1.8211939,0.0,4.90079,0.0,1.9979835,0.0,1.17,17.11,8.719967,1.9289168,0.0,1.751417,0.0,4.066428,0.0,1.6,17.99,7.7467623,0.15012649,13.01657,16.466728
1.6821123,0.0,5.568457,0.0,1.9979835,0.0,1.36,16.68,9.248552,1.9289168,0.0,1.7683227,0.0,4.4331994,0.0,1.62,17.92,8.130439,0.15160596,13.07491,17.37899
1.503634,0.0,5.568457,0.0,2.0154514,0.0,1.64,16.04,9.087543,1.9063909,0.0,1.7858888,0.0,4.4331994,0.0,1.64,17.87,8.125479,0.0686505,13.480939,17.21302
1.3198732,0.0,5.568457,0.0,2.0154514,0.0,1.92,15.42,8.903782,1.8849049,0.0,1.7858888,0.0,4.4331994,0.0,1.69,17.72,8.103992,0.0686505,13.480939,17.007774
1.1767255,0.0,5.568457,0.0,2.0335853,0.0,2.12,14.96,8.778768,1.8643774,0.0,1.8231928,0.0,4.4331994,0.0,1.75,17.51,8.1207695,0.06276856,13.643379,16.899536
0.98811376,0.0,5.568457,0.0,2.0335853,0.0,2.37,14.42,8.590157,1.8259151,0.0,1.8041618,0.0,4.955284,0.0,1.82,17.34,8.5853615,0.06276856,13.643379,17.175518
0.81960577,0.0,6.927225,0.0,2.0335853,0.0,2.58,13.95,9.7804165,1.7905082,0.0,1.8041618,0.0,4.955284,0.0,1.84,17.25,8.549953,-0.0036550583,14.090947,18.33037
0.5027309,0.0,5.568457,0.0,2.0335853,0.0,2.85,13.34,8.1047735,1.7422675,0.0,1.8231928,0.0,4.955284,0.0,1.9,17.04,8.520744,-0.0036550583,14.090947,16.625519
Infinity,0.0,6.927225,0.0,2.0335853,0.0,-1.87,23.87,Infinity,1.6989423,0.0,1.8637617,0.0,4.955284,0.0,1.99,16.72,8.517988,-0.017725112,14.535164,Infinity
Infinity,0.0,6.927225,0.0,2.0524309,0.0,-1.87,23.87,Infinity,1.6474369,0.0,1.8231928,0.0,4.955284,0.0,2.02,16.62,8.425914,NaN,NaN,Infinity
Infinity,0.0,6.927225,0.0,2.0524309,0.0,-1.88,23.88,Infinity,1.6017808,0.0,1.8430383,0.0,5.7971683,0.0,2.09,16.38,9.241987,NaN,NaN,Infinity
Infinity,0.0,6.927225,0.0,2.0524309,0.0,-1.88,23.88,Infinity,1.5419873,0.0,1.8430383,0.0,5.7971683,0.0,2.17,16.12,9.182194,NaN,NaN,Infinity
Infinity,0.0,6.927225,0.0,2.0524309,0.0,-1.89,23.89,Infinity,1.5068039,0.0,1.8430383,0.0,5.7971683,0.0,2.22,15.95,9.147011,NaN,NaN,Infinity
Infinity,0.0,6.927225,0.0,2.0720394,0.0,-1.87,23.87,Infinity,1.4670908,0.0,1.8637617,0.0,7.5807905,0.0,2.29,15.72,10.911643,NaN,NaN,Infinity
Infinity,0.0,6.927225,0.0,2.0720394,0.0,-1.87,23.87,Infinity,1.4246091,0.0,1.8637617,0.0,7.5807905,0.0,2.35,15.51,10.869162,NaN,NaN,Infinity
Infinity,0.0,6.927225,0.0,2.0924668,0.0,-1.88,23.88,Infinity,1.3692963,0.0,1.8637617,0.0,7.5807905,0.0,2.42,15.26,10.8138485,NaN,NaN,Infinity
Infinity,0.0,6.927225,0.0,2.1137757,0.0,-1.89,23.89,Infinity,1.3121728,0.0,1.8854326,0.0,Infinity,0.0,2.51,14.97,Infinity,NaN,NaN,Infinity
Infinity,0.0,6.927225,0.0,2.1360352,0.0,-1.88,23.88,Infinity,1.2477921,0.0,1.8854326,0.0,Infinity,0.0,2.55,14.76,Infinity,NaN,NaN,Infinity
Infinity,0.0,6.927225,0.0,2.1360352,0.0,-1.87,23.87,Infinity,1.1581515,0.0,1.9081295,0.0,Infinity,0.0,2.64,14.42,Infinity,NaN,NaN,Infinity
Infinity,0.0,6.927225,0.0,2.1593225,0.0,-1.86,23.86,Infinity,1.0728749,0.0,1.9081295,0.0,Infinity,0.0,2.71,14.16,Infinity,NaN,NaN,Infinity
Infinity,0.0,5.568457,0.0,2.183725,0.0,-1.82,23.82,Infinity,0.97672427,0.0,1.9081295,0.0,Infinity,0.0,2.78,13.89,Infinity,NaN,NaN,Infinity
Infinity,0.0,6.927225,0.0,2.2362785,0.0,-1.87,23.87,Infinity,0.86444616,0.0,1.9081295,0.0,Infinity,0.0,2.84,13.63,Infinity,NaN,NaN,Infinity
Infinity,0.0,6.927225,0.0,2.2646656,0.0,-1.82,23.82,Infinity,0.71905154,0.0,1.9081295,0.0,Infinity,0.0,2.91,13.37,Infinity,NaN,NaN,Infinity
Infinity,0.0,5.568457,0.0,2.2946448,0.0,-1.77,23.77,Infinity,0.56956726,0.0,1.9569639,0.0,Infinity,0.0,2.96,13.18,Infinity,NaN,NaN,Infinity
Infinity,0.0,5.568457,0.0,2.4751992,0.0,-1.64,23.64,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,5.568457,0.0,2.3600628,0.0,-1.71,23.71,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,5.568457,0.0,2.3959131,0.0,-1.69,23.69,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,4.90079,0.0,2.43419,0.0,-1.66,23.66,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,4.90079,0.0,2.43419,0.0,-1.65,23.65,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,4.90079,0.0,2.43419,0.0,-1.61,23.61,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,4.90079,0.0,2.5193043,0.0,-1.56,23.56,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,4.90079,0.0,2.5669434,0.0,-1.51,23.51,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,4.90079,0.0,2.6186483,0.0,-1.46,23.46,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,4.476209,0.0,2.6186483,0.0,-1.39,23.39,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,4.476209,0.0,2.7370381,0.0,-1.32,23.32,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,4.476209,0.0,2.7370381,0.0,-1.27,23.27,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,4.476209,0.0,2.805578,0.0,-1.25,23.25,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,4.476209,0.0,2.8820333,0.0,-1.15,23.15,Infinity,Infinity,0.0,2.0111141,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,5.568457,0.0,2.8820333,0.0,-1.51,23.51,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,4.172379,0.0,2.9681737,0.0,-1.08,23.08,Infinity,Infinity,0.0,1.9569639,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,4.172379,0.0,2.9681737,0.0,-1.02,23.02,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,4.172379,0.0,3.0663972,0.0,-0.91,22.91,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,3.939505,0.0,3.0663972,0.0,-0.83,22.83,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,3.939505,0.0,3.4756866,0.0,-0.43,22.43,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,3.7527826,0.0,3.314012,0.0,-0.56,22.56,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,3.7527826,0.0,3.314012,0.0,-0.49,22.49,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,3.5982053,0.0,3.314012,0.0,-0.41,22.41,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,3.5982053,0.0,3.4756866,0.0,-0.28,22.28,Infinity,Infinity,0.0,1.9569639,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,3.467152,0.0,3.314012,0.0,-0.28,22.28,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,3.467152,0.0,3.4756866,0.0,-0.26,22.26,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,3.3539708,0.0,3.314012,0.0,-0.22,22.22,Infinity,Infinity,0.0,1.9319402,0.0,Infinity,0.0,1.0,21.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,3.3539708,0.0,3.314012,0.0,-0.2,22.2,Infinity,Infinity,0.0,1.9569639,0.0,7.5807905,0.0,0.93,21.07,Infinity,NaN,NaN,Infinity
Infinity,0.0,3.2547722,0.0,3.1800542,0.0,-0.33,22.33,Infinity,Infinity,0.0,1.9569639,0.0,7.5807905,0.0,0.92,21.08,Infinity,NaN,NaN,Infinity
Infinity,0.0,3.166775,0.0,3.0663972,0.0,-0.24,22.24,Infinity,Infinity,0.0,1.9081295,0.0,7.5807905,0.0,0.87,21.13,Infinity,NaN,NaN,Infinity
Infinity,0.0,3.166775,0.0,3.0663972,0.0,-0.25,22.25,Infinity,Infinity,0.0,1.8854326,0.0,7.5807905,0.0,0.86,21.14,Infinity,NaN,NaN,Infinity
Infinity,0.0,3.0879278,0.0,2.9681737,0.0,-0.29,22.29,Infinity,Infinity,0.0,1.8854326,0.0,5.7971683,0.0,0.77,21.23,Infinity,NaN,NaN,Infinity
Infinity,0.0,2.9518244,0.0,2.8820333,0.0,-0.26,22.26,Infinity,Infinity,0.0,1.8430383,0.0,4.4331994,0.0,0.65,21.35,Infinity,NaN,NaN,Infinity
Infinity,0.0,2.8377092,0.0,2.8820333,0.0,-0.16,22.16,Infinity,Infinity,0.0,1.8041618,0.0,3.7893956,0.0,0.54,21.46,Infinity,NaN,NaN,Infinity
Infinity,0.0,2.7400084,0.0,2.7370381,0.0,-0.21,22.21,Infinity,Infinity,0.0,1.751417,0.0,3.3901482,0.0,0.44,21.56,Infinity,NaN,NaN,Infinity
Infinity,0.0,2.6549737,0.0,2.6750739,0.0,-0.17,22.17,Infinity,Infinity,0.0,1.7194222,0.0,2.9970605,0.0,0.32,21.68,Infinity,NaN,NaN,Infinity
Infinity,0.0,2.5456152,0.0,2.6186483,0.0,-0.12,22.12,Infinity,Infinity,0.0,1.6754421,0.0,2.7300017,0.0,0.22,21.78,Infinity,NaN,NaN,Infinity
Infinity,0.0,2.4249597,0.0,2.5193043,0.0,-0.14,22.14,Infinity,Infinity,0.0,1.6230925,0.0,2.4769888,0.0,0.15,21.85,Infinity,NaN,NaN,Infinity
Infinity,0.0,2.3026474,0.0,2.3600628,0.0,-0.15,22.15,Infinity,Infinity,0.0,1.5658132,0.0,2.2919066,0.0,0.07,21.93,Infinity,NaN,NaN,Infinity
Infinity,0.0,2.1342032,0.0,2.2362785,0.0,-0.11,22.11,Infinity,Infinity,0.0,1.5064566,0.0,2.1172721,0.0,0.02,21.98,Infinity,NaN,NaN,Infinity
Infinity,0.0,1.9384683,0.0,2.0720394,0.0,-0.08,22.08,Infinity,Infinity,0.0,1.4318095,0.0,1.9365653,0.0,-0.04,22.04,Infinity,NaN,NaN,Infinity
Infinity,0.0,1.7421516,0.0,1.8778569,0.0,-0.06,22.06,Infinity,Infinity,0.0,1.3636184,0.0,1.7683254,0.0,-0.09,22.09,Infinity,NaN,NaN,Infinity
Infinity,0.0,1.5850056,0.0,1.6725525,0.0,-0.12,22.12,Infinity,Infinity,0.0,1.2912791,0.0,1.5964884,0.0,-0.17,22.17,Infinity,NaN,NaN,Infinity
Infinity,0.0,1.3869214,0.0,1.4526268,0.0,-0.14,22.14,Infinity,Infinity,0.0,1.2041795,0.0,1.4725834,0.0,-0.17,22.17,Infinity,NaN,NaN,Infinity
Infinity,0.0,1.1740985,0.0,1.1707741,0.0,-0.26,22.26,Infinity,Infinity,0.0,1.1363971,0.0,1.3974389,0.0,-0.14,22.14,Infinity,NaN,NaN,Infinity
Infinity,0.0,0.9684443,0.0,1.0794779,0.0,-0.02,22.02,Infinity,Infinity,0.0,1.0693231,0.0,1.3974389,0.0,-0.02,22.02,Infinity,NaN,NaN,Infinity
Infinity,0.0,0.6957971,0.0,0.8371768,0.0,0.13,21.87,Infinity,Infinity,0.0,1.0234377,0.0,1.4258235,0.0,0.1,21.9,Infinity,NaN,NaN,Infinity
Infinity,0.0,Infinity,0.0,0.5784672,0.0,-2.0,24.0,Infinity,Infinity,0.0,0.9447624,0.0,1.4644063,0.0,0.28,21.72,Infinity,NaN,NaN,Infinity
Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,Infinity,0.0,0.9158428,0.0,1.5253507,0.0,0.38,21.62,Infinity,NaN,NaN,Infinity
Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,Infinity,0.0,0.82619303,0.0,1.574954,0.0,0.55,21.45,Infinity,NaN,NaN,Infinity
Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,Infinity,0.0,0.7820202,0.0,1.642938,0.0,0.64,21.36,Infinity,NaN,NaN,Infinity
Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,Infinity,0.0,0.7335772,0.0,1.7084907,0.0,0.72,21.28,Infinity,NaN,NaN,Infinity
Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,Infinity,0.0,0.7045821,0.0,1.7683254,0.0,0.77,21.23,Infinity,NaN,NaN,Infinity
Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,Infinity,0.0,0.6672541,0.0,1.8185166,0.0,0.82,21.18,Infinity,NaN,NaN,Infinity
Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,Infinity,0.0,0.63697445,0.0,1.8549758,0.0,0.85,21.15,Infinity,NaN,NaN,Infinity
Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,Infinity,0.0,0.59659624,0.0,1.8742194,0.0,0.87,21.13,Infinity,NaN,NaN,Infinity
Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,Infinity,0.0,0.5498456,0.0,1.8549758,0.0,0.9,21.1,Infinity,NaN,NaN,Infinity
Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,Infinity,0.0,0.46792045,0.0,1.8012216,0.0,0.93,21.07,Infinity,NaN,NaN,Infinity
Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,Infinity,0.0,0.4185483,0.0,1.7526625,0.0,0.95,21.05,Infinity,NaN,NaN,Infinity
Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,Infinity,0.0,Infinity,0.0,1.6308715,0.0,-2.0,24.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,Infinity,0.0,Infinity,0.0,1.4809268,0.0,-2.0,24.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,Infinity,0.0,Infinity,0.0,1.247157,0.0,-2.0,24.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,Infinity,0.0,Infinity,0.0,0.9970657,0.0,-2.0,24.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,Infinity,0.0,Infinity,0.0,0.66464484,0.0,-2.0,24.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,NaN,NaN,Infinity
Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,Infinity,0.0,Infinity,0.0,Infinity,0.0,0.0,0.0,Infinity,NaN,NaN,Infinity
